scenario_name,policy_name,switch_penalty_ms,decision_count,switch_rate,mean_penalized_latency_ms,mean_penalized_decision_gap_ms,success_rate_under_60ms,p95_penalized_latency_ms,cvar95_penalized_latency_ms
operational_moderate,random,10.0,28,0.32142857142857145,66.38600072376616,21.64663611462629,0.39285714285714285,94.79690211915718,99.01591084979175
operational_moderate,random,20.0,28,0.32142857142857145,69.60028643805187,24.860921828912005,0.32142857142857145,101.29690211915717,109.01591084979175
operational_moderate,best_historical_path,5.0,28,0.07142857142857142,59.0149602525545,14.275595643414643,0.5714285714285714,91.38987719040418,91.51591084979175
operational_moderate,best_historical_path,10.0,28,0.07142857142857142,59.37210310969736,14.6327385005575,0.5714285714285714,91.38987719040418,94.01591084979175
operational_moderate,best_historical_path,20.0,28,0.07142857142857142,60.08638882398308,15.347024214843215,0.5714285714285714,91.38987719040418,99.01591084979175
operational_moderate,highest_reply_availability,5.0,28,0.6785714285714286,53.735803349767025,8.996438740627147,0.75,91.41292158654521,101.56039903163666
operational_moderate,highest_reply_availability,10.0,28,0.6785714285714286,57.12866049262417,12.38929588348429,0.6428571428571429,96.41292158654521,106.56039903163666
operational_moderate,highest_reply_availability,20.0,28,0.6785714285714286,63.914374778338434,19.175010169198575,0.5357142857142857,106.41292158654521,116.56039903163666
operational_moderate,reactive_greedy,5.0,28,0.4642857142857143,50.24942260529048,5.510057996150613,0.8214285714285714,87.03315931508536,99.06039903163666
operational_moderate,reactive_greedy,10.0,28,0.4642857142857143,52.57085117671905,7.8314865675791845,0.7857142857142857,88.78315931508536,101.56039903163666
operational_moderate,reactive_greedy,20.0,28,0.4642857142857143,57.2137083195762,12.474343710436328,0.6428571428571429,93.0571792935274,107.85043232904005
operational_moderate,predictive_greedy,5.0,28,0.5,54.30174446526358,9.562379856123716,0.6428571428571429,88.367326663229,90.50401143840621
operational_moderate,predictive_greedy,10.0,28,0.5,56.80174446526358,12.062379856123716,0.6428571428571429,88.91165082500919,90.50401143840621
operational_moderate,predictive_greedy,20.0,28,0.5,61.80174446526358,17.062379856123716,0.5357142857142857,95.15530922623856,97.38479648803765
operational_moderate,predictive_graph_greedy,5.0,28,0.5,54.90557472141934,10.166210112279472,0.6428571428571429,88.56282687458742,90.50401143840621
operational_moderate,predictive_graph_greedy,10.0,28,0.5,57.40557472141934,12.666210112279472,0.6428571428571429,90.76684880895525,91.48249715937479
operational_moderate,predictive_graph_greedy,20.0,28,0.5,62.40557472141934,17.666210112279476,0.5357142857142857,95.15530922623856,99.38647655886368
operational_moderate,predictive_simple_fusion_greedy,5.0,28,0.4642857142857143,53.542488304351785,8.803123695211927,0.7142857142857143,88.367326663229,90.50401143840621
operational_moderate,predictive_simple_fusion_greedy,10.0,28,0.4642857142857143,55.86391687578036,11.124552266640498,0.6785714285714286,88.91165082500919,90.50401143840621
operational_moderate,predictive_simple_fusion_greedy,20.0,28,0.4642857142857143,60.5067740186375,15.76740940949764,0.5714285714285714,95.15530922623856,97.38479648803765
operational_moderate,predictive_consensus_greedy,5.0,28,0.42857142857142855,54.05629813261015,9.316933523470283,0.6785714285714286,88.56282687458742,90.50401143840621
operational_moderate,predictive_consensus_greedy,10.0,28,0.42857142857142855,56.1991552754673,11.459790666327425,0.6785714285714286,90.76684880895525,91.48249715937479
operational_moderate,predictive_consensus_greedy,20.0,28,0.42857142857142855,60.48486956118158,15.745504952041712,0.5714285714285714,95.15530922623856,99.38647655886368
operational_moderate,ensemble_uncertainty_selector,5.0,28,0.5714285714285714,51.26272029072492,6.523355681585062,0.75,84.82061044117413,88.70321114314847
operational_moderate,ensemble_uncertainty_selector,10.0,28,0.5714285714285714,54.119863147867775,9.380498538727919,0.75,87.44380699268471,89.48081708854875
operational_moderate,ensemble_uncertainty_selector,20.0,28,0.5714285714285714,59.83414886215349,15.09478425301363,0.5714285714285714,95.15530922623856,97.38479648803765
operational_moderate,conformal_uncertainty_selector,5.0,28,0.4642857142857143,52.611862793304475,7.872498184164615,0.6785714285714286,88.367326663229,93.00401143840621
operational_moderate,conformal_uncertainty_selector,10.0,28,0.4642857142857143,54.93329136473305,10.193926755593186,0.6785714285714286,88.91165082500919,95.50401143840621
operational_moderate,conformal_uncertainty_selector,20.0,28,0.4642857142857143,59.57614850759019,14.836783898450326,0.6071428571428571,97.44380699268471,104.48081708854875
operational_moderate,disagreement_aware_selector,5.0,28,0.42857142857142855,54.21966456444138,9.480299955301515,0.6785714285714286,88.56282687458742,90.50401143840621
operational_moderate,disagreement_aware_selector,10.0,28,0.42857142857142855,56.36252170729853,11.623157098158657,0.6785714285714286,90.76684880895525,91.48249715937479
operational_moderate,disagreement_aware_selector,20.0,28,0.42857142857142855,60.64823599301281,15.908871383872944,0.5714285714285714,95.15530922623856,99.38647655886368
